Id,choose
10125,0.4962827772314182
10126,0.5005581574585307
10127,0.49158551663731725
10128,0.5010941235283818
10129,0.5007718032647362
10130,0.5034584129374275
10131,0.49054786282239204
10132,0.5008491970735829
10133,0.49335150902621
10134,0.5014100702598026
10135,0.5019248277822249
10136,0.501434978581707
10137,0.5018097815038801
10138,0.4998112123694044
10139,0.5034923609362927
10140,0.5060452036278912
10141,0.5005645301242827
10142,0.5058840658651439
10143,0.49539964105767204
10144,0.5006944094189059
10145,0.4875127711940076
10146,0.49715956413184464
10147,0.5002109277573142
10148,0.4927965299855714
10149,0.48839545584925875
10150,0.49783118476547517
10151,0.4992503368142685
10152,0.49262324295854837
10153,0.4893407466754308
10154,0.49912683031274363
10155,0.5070241634387994
10156,0.49438933818743264
10157,0.5033312077429914
10158,0.49877322929244056
10159,0.5000561397448609
10160,0.49968770557362413
10161,0.5042917431454234
10162,0.5009578719279524
10163,0.5022343984663882
10164,0.5038581069281802
10165,0.5004558550281856
10166,0.5011715171433188
10167,0.48798959424988775
10168,0.49158551663731725
10169,0.5044465193497317
10170,0.4891881153190632
10171,0.5012489107021186
10172,0.49877960192806126
10173,0.5022094904347638
10174,0.5027952603267339
10175,0.495266068964277
10176,0.49503969870907966
10177,0.500087420941517
10178,0.48680394772484037
10179,0.5083656159179673
10180,0.49390592236706676
10181,0.49233863981643705
10182,0.5011715171433188
10183,0.5056179694036111
10184,0.493184006027999
10185,0.5010877508849351
10186,0.5045302792855215
10187,0.4980363685019833
10188,0.5032474446823486
10189,0.5038082928090994
10190,0.5018935470410034
10191,0.4990743449937846
10192,0.48878859380308104
10193,0.5018935470410034
10194,0.5018474348713285
10195,0.5002173004299298
10196,0.49811376136709834
10197,0.49763666059762096
10198,0.5026717571913499
10199,0.49262324295854837
10200,0.49325929992969286
10201,0.5041305938803613
10202,0.5041305938803613
10203,0.49951379964017567
10204,0.5026929608726101
10205,0.5019120826222923
10206,0.5011778897819278
10207,0.5018935470410034
10208,0.5039816061641054
10209,0.5014286059601794
10210,0.49278436933846564
10211,0.49629123570890554
10212,0.4976514918860783
10213,0.5035697510885985
10214,0.5046914262775581
10215,0.5025816203193242
10216,0.501654995338567
10217,0.5005581574585307
10218,0.5025254320640848
10219,0.5023891831808996
10220,0.5045302792855215
10221,0.4975094525360091
10222,0.5018935470410034
10223,0.5031700538575555
10224,0.5039816061641054
10225,0.5003132302647423
10226,0.496458760273654
10227,0.5008491970735829
10228,0.49745696837703957
10229,0.5000036542562584
10230,0.5050073452702012
10231,0.506534398760928
10232,0.5035633787390656
10233,0.5038581069281802
10234,0.49757409963806254
10235,0.5048462002205548
10236,0.5009329634934853
10237,0.5028541166108033
10238,0.5046076668351726
10239,0.5016486227343333
10240,0.498791765032277
10241,0.5028726518526441
10242,0.4973355511130563
10243,0.5032198688704823
10244,0.4975279879292669
10245,0.5037033277547376
10246,0.500087420941517
10247,0.5034335055970245
10248,0.5026155690414008
10249,0.5037494380084816
10250,0.49829612400462975
10251,0.49460666228483247
10252,0.5047751854566144
10253,0.49573676757182905
10254,0.49581415605912155
10255,0.4973355511130563
10256,0.5022280259195044
10257,0.490786334413373
10258,0.49735408644008655
10259,0.49146204530455573
10260,0.5034271332231915
10261,0.49808885320276103
10262,0.5018346896965625
10263,0.4955607885857326
10264,0.5036195655607532
10265,0.49692101778433134
10266,0.5001399064275946
10267,0.5025042283089761
10268,0.4982308939551037
10269,0.487673832663737
10270,0.501434978581707
10271,0.4928469188163816
10272,0.4959753058919247
10273,0.502931508032369
10274,0.49486002049462174
10275,0.49517593783928976
10276,0.509796471065194
10277,0.4890334007118967
10278,0.5008677328686822
10279,0.5050847313998305
10280,0.5048186258311832
10281,0.5038082928090994
10282,0.5020859858868119
10283,0.49799234265148046
10284,0.4998361208898281
10285,0.5061289578987664
10286,0.49921059676715346
10287,0.5041305938803613
10288,0.49718076774415604
10289,0.4988882765462477
10290,0.5038268275782911
10291,0.5007967117269769
10292,0.5030465518038325
10293,0.5038331998781523
10294,0.4944455209035799
10295,0.497902786972432
10296,0.49968770557362413
10297,0.5012489107021186
10298,0.49725178688120797
10299,0.5025318045748839
10300,0.507132816867352
10301,0.5135402675570959
10302,0.4955883633907262
10303,0.49835868569907843
10304,0.5011964255271746
10305,0.5003906242386108
10306,0.5048462002205548
10307,0.4994242425530907
10308,0.5016486227343333
10309,0.4991729429944633
10310,0.503002526869972
10311,0.5025254320640848
10312,0.49877322929244056
10313,0.48632081487569123
10314,0.5023430713985396
10315,0.49845091039018985
10316,0.49709700380105054
10317,0.4986746316310796
10318,0.5036195655607532
10319,0.49951379964017567
10320,0.5006291786968684
10321,0.5004871361976703
10322,0.5005056720291403
10323,0.49904943655794587
10324,0.5021320978813832
10325,0.5014874636222358
10326,0.505391605313643
10327,0.4973355511130563
10328,0.5002173004299298
10329,0.5062895116601281
10330,0.5006880367573008
10331,0.5026091965415789
10332,0.5036195655607532
10333,0.49821235833985056
10334,0.500158442275685
10335,0.5024665753682839
10336,0.5044401471792157
10337,0.5054844021370886
10338,0.5021045214110561
10339,0.5051409152451957
10340,0.4897487425320785
10341,0.5042577959878765
10342,0.5005268762980571
10343,0.5001833507962967
10344,0.5017323884627299
10345,0.5063335311897366
10346,0.49643755705214754
10347,0.49805757246998705
10348,0.48870278434334385
10349,0.5008491970735829
10350,0.5005958112794668
10351,0.5035761234369717
10352,0.4995514534783533
10353,0.4988294186902803
10354,0.5026091965415789
10355,0.5003010670933749
10356,0.5053296322150236
10357,0.4991914787946179
10358,0.49062522940210457
10359,0.5004346507534767
10360,0.4949501504949058
10361,0.49744422336082306
10362,0.5049299589006505
10363,0.5016210460638468
10364,0.5055405850279875
10365,0.5000561397448609
10366,0.49785030243028344
10367,0.5042917431454234
10368,0.5024480399662481
10369,0.49837351715844064
10370,0.49605906726278043
10371,0.5004558550281856
10372,0.4913591909597146
10373,0.5026341043803103
10374,0.5046012947018227
10375,0.4947741767633981
10376,0.49205404163990213
10377,0.5007781759232105
10378,0.49885062286767834
10379,0.4964651326283503
10380,0.5056953535100631
10381,0.49286811878095454
10382,0.4994952638086368
10383,0.5002109277573142
10384,0.5013512125460228
10385,0.505568158590179
10386,0.5012489107021186
10387,0.5011900528896843
10388,0.4942843806763064
10389,0.5034923609362927
10390,0.5036010306774168
10391,0.49921059676715346
10392,0.4997338183732144
10393,0.5078546913604343
10394,0.49720567548275973
10395,0.49781264926747454
10396,0.5002294636034595
10397,0.49863060540593784
10398,0.502293255422371
10399,0.49158551663731725
10400,0.5022593064869223
10401,0.4998112123694044
10402,0.501654995338567
10403,0.5012552833359399
10404,0.5056519147307406
10405,0.4979589757309613
10406,0.5026277318829657
10407,0.4914244024613054
10408,0.4921462442473751
10409,0.4901482963835606
10410,0.5048186258311832
10411,0.5013326768298011
10412,0.492769540815927
10413,0.5014938362393788
10414,0.49585180731490563
10415,0.5015897651890334
10416,0.5040256298861584
10417,0.49773525678930175
10418,0.49486002049462174
10419,0.49678106692945206
10420,0.497592635054797
10421,0.4864045192469868
10422,0.501016729861016
10423,0.5012489107021186
10424,0.49877322929244056
10425,0.5015059993058797
10426,0.4972581593629154
10427,0.49517593783928976
10428,0.5020483326593365
10429,0.49809522578375126
10430,0.49915811141803323
10431,0.500480763529856
10432,0.5030650869612193
10433,0.4853609939718224
10434,0.5008555697288467
10435,0.49609034653216777
10436,0.5043102776236078
10437,0.5045302792855215
10438,0.5002946944218524
10439,0.49393719894132887
10440,0.49885699550797413
10441,0.49688973778531137
10442,0.5004558550281856
10443,0.5004282780844378
10444,0.4980511998926955
10445,0.4966511930313588
10446,0.5005332489646794
10447,0.4997523542180608
10448,0.4944603506958507
10449,0.5018283171082843
10450,0.5006880367573008
10451,0.504394037962969
10452,0.5092082305966537
10453,0.49263598553667537
10454,0.5065720461638652
10455,0.49494377847197973
10456,0.49389955064094043
10457,0.49799234265148046
10458,0.5069928883875575
10459,0.5006944094189059
10460,0.4999972815824742
10461,0.49813496536023444
10462,0.5020335012887098
10463,0.498243639144261
10464,0.49158551663731725
10465,0.5047746033380968
10466,0.5010103572134175
10467,0.501150312966105
10468,0.498810882943751
10469,0.4986184423220282
10470,0.49910192186736807
10471,0.50277035257478
10472,0.5029436707884811
10473,0.501654995338567
10474,0.490786334413373
10475,0.49564454879266023
10476,0.5049733990130203
10477,0.490786334413373
10478,0.4988882765462477
10479,0.5054780302291398
10480,0.5062900937396122
10481,0.5083316757440285
10482,0.5052395029244972
10483,0.5048186258311832
10484,0.5000561397448609
10485,0.49630398035763573
10486,0.49377606257366474
10487,0.502020756150637
10488,0.502293255422371
10489,0.5026865883832481
10490,0.5032723521470649
10491,0.5043479286719804
10492,0.4982500117396965
10493,0.49070896690272015
10494,0.5034923609362927
10495,0.4969146453527025
10496,0.49835868569907843
10497,0.4980050877948609
10498,0.5049023846013486
10499,0.4903867607053475
10500,0.49380733894828355
10501,0.49705089256526036
10502,0.5069282522516435
10503,0.49262324295854837
10504,0.5068381299745597
10505,0.504657479605743
10506,0.4992688726233645
10507,0.5036195655607532
10508,0.4942992103609782
10509,0.4998488662361313
10510,0.5059338759545207
10511,0.49692101778433134
10512,0.5076310219214667
10513,0.4921462442473751
10514,0.4943119540554035
10515,0.5014100702598026
10516,0.5012213339050918
10517,0.5003010670933749
10518,0.4909474413384265
10519,0.4999972815824742
10520,0.49908917656150437
10521,0.4980114603675243
10522,0.4980050877948609
10523,0.5058904376554275
10524,0.49286811878095454
10525,0.4976763998658818
10526,0.5020547052258372
10527,0.5005396216311284
10528,0.5053354220585659
10529,0.4995578261470816
10530,0.4989068123058736
10531,0.5020483326593365
10532,0.4998949790481269
10533,0.4973668314324583
10534,0.5011900528896843
10535,0.5022280259195044
10536,0.5006170155398004
10537,0.4950985511474356
10538,0.49952017230801293
10539,0.4909474413384265
10540,0.5022031178850626
10541,0.49846365561642336
10542,0.5093195360258129
10543,0.4986120696971228
10544,0.5028853967776385
10545,0.5005396216311284
10546,0.5033312077429914
10547,0.5054844021370886
10548,0.49685845781063787
10549,0.5011439403258638
10550,0.5000349354535127
10551,0.5054070173055895
10552,0.4878348966930674
10553,0.4995265449760062
10554,0.5006291786968684
10555,0.48775117993538086
10556,0.4932613858208085
10557,0.5001335337542869
10558,0.504657479605743
10559,0.5030862904503847
10560,0.4988691586210433
10561,0.5064946653658272
10562,0.49835868569907843
10563,0.49579932548454236
10564,0.4998112123694044
10565,0.49974019104523554
10566,0.4998112123694044
10567,0.5013326768298011
10568,0.5007193178926446
10569,0.5002109277573142
10570,0.505025879254019
10571,0.502931508032369
10572,0.4977665373536634
10573,0.4901482963835606
10574,0.49781264926747454
10575,0.5062561494444817
10576,0.49222361935213815
10577,0.4995074269724965
10578,0.4983671445523551
10579,0.4996039389297022
10580,0.5002173004299298
10581,0.5004871361976703
10582,0.5033810225455446
10583,0.5012552833359399
10584,0.4954521221539391
10585,0.4766765209251763
10586,0.49608397424865397
10587,0.5045302792855215
10588,0.49885699550797413
10589,0.5079320660843766
10590,0.501434978581707
10591,0.49779781793550854
10592,0.4991914787946179
10593,0.49054786282239204
10594,0.5016735309829469
10595,0.500087420941517
10596,0.49756772711468517
10597,0.5015961377981352
10598,0.5044963324126458
10599,0.492769540815927
10600,0.5015897651890334
10601,0.49605906726278043
10602,0.4998737747577368
10603,0.5007781759232105
10604,0.49047049669545145
10605,0.5033312077429914
10606,0.5026155690414008
10607,0.5007718032647362
10608,0.49186164953213235
10609,0.5014100702598026
10610,0.501698439223254
10611,0.5003572567898014
10612,0.49322165294041126
10613,0.49150814474619525
10614,0.4991856883076942
10615,0.49662628563351047
10616,0.5015961377981352
10617,0.5047624412684437
10618,0.4961216258321585
10619,0.48815066320026396
10620,0.4966135408684041
10621,0.503870851514382
10622,0.5031361055685699
10623,0.5045800921977752
10624,0.4910163539818236
10625,0.5000746755942838
10626,0.49785030243028344
10627,0.493184006027999
10628,0.50474123889209
10629,0.5017323884627299
10630,0.4911859198941107
10631,0.49821235833985056
10632,0.5064946653658272
10633,0.5031239428692655
10634,0.4994114972227991
10635,0.5013114726865275
10636,0.497503080020744
10637,0.49852830369616846
10638,0.5025318045748839
10639,0.49189929347362177
10640,0.5022593064869223
10641,0.49965005171906013
10642,0.4997963807539466
10643,0.4822297179929629
10644,0.5017949500788619
10645,0.49761175263647356
10646,0.5038331998781523
10647,0.5007903390692436
10648,0.49877960192806126
10649,0.5003259756071028
10650,0.5019057100413932
10651,0.4994114972227991
10652,0.4828168706007202
10653,0.5042917431454234
10654,0.4925458659695634
10655,0.502925135577169
10656,0.5069992598136983
10657,0.4998361208898281
10658,0.5014726321344514
10659,0.502788887851667
10660,0.4994114972227991
10661,0.5018161540938803
10662,0.5056179694036111
10663,0.5038082928090994
10664,0.49781902181965365
10665,0.5037309031959242
10666,0.5028477441442024
10667,0.502931508032369
10668,0.4991914787946179
10669,0.49859086557149196
10670,0.5012738190671183
10671,0.5023891831808996
10672,0.5010103572134175
10673,0.49976509956266113
10674,0.49797380710335454
10675,0.5030926628808637
10676,0.5014938362393788
10677,0.49791494993563934
10678,0.4909474413384265
10679,0.4994114972227991
10680,0.49769551747774093
10681,0.5034584129374275
10682,0.4998361208898281
10683,0.49232010832918344
10684,0.497320719918838
10685,0.5043627591643571
10686,0.49553588203669147
10687,0.5018935470410034
10688,0.5019248277822249
10689,0.5037494380084816
10690,0.5042917431454234
10691,0.5042265170423078
10692,0.49781902181965365
10693,0.5014286059601794
10694,0.49846365561642336
10695,0.5014164428826744
10696,0.500087420941517
10697,0.49837351715844064
10698,0.49119229058900477
10699,0.5001335337542869
10700,0.4985346763149814
10701,0.5052707806662874
10702,0.4893492017780278
10703,0.49720567548275973
10704,0.49904943655794587
10705,0.48615977622845064
10706,0.5038082928090994
10707,0.5033810225455446
10708,0.49991988757079475
10709,0.492384741869877
10710,0.5021384704389443
10711,0.49856595724932234
10712,0.505193395128642
10713,0.5032410722768593
10714,0.49158551663731725
10715,0.49665756541982115
10716,0.49927524528364137
10717,0.4992816179441536
10718,0.5008491970735829
10719,0.4985198448259166
10720,0.49781264926747454
10721,0.5046914262775581
10722,0.5042577959878765
10723,0.5014100702598026
10724,0.5019831028831844
10725,0.4986369780321431
10726,0.4908637023653825
10727,0.4934140604629378
10728,0.5041305938803613
10729,0.5050322512831055
10730,0.5007442263628131
10731,0.5025816203193242
10732,0.4986497232858801
10733,0.4989656702020166
10734,0.5026155690414008
10735,0.5062561494444817
10736,0.5097063659909704
10737,0.5057478321260622
10738,0.49605906726278043
10739,0.5034398779697419
10740,0.5014100702598026
10741,0.5042577959878765
10742,0.5009329634934853
10743,0.4897487425320785
10744,0.4962138460442108
10745,0.5064633894209891
10746,0.5010103572134175
10747,0.49637499788954065
10748,0.4991978514518699
10749,0.502788887851667
10750,0.4974755037507822
10751,0.49916657033824974
10752,0.4919077501995447
10753,0.4938343296191072
10754,0.49749670750629
10755,0.5063335311897366
10756,0.5030587145264164
10757,0.5036471410698554
10758,0.5017445514916453
10759,0.5034271332231915
10760,0.49772042547784523
10761,0.5006355513604593
10762,0.5044465193497317
10763,0.5026091965415789
10764,0.49995116876757545
10765,0.49957265775360976
10766,0.5011900528896843
10767,0.49904943655794587
10768,0.5064384850436997
10769,0.4998361208898281
10770,0.5062561494444817
10771,0.4951823099206487
10772,0.5070426956207301
10773,0.5054965638463905
10774,0.5018346896965625
10775,0.5041151811390359
10776,0.4982308939551037
10777,0.5003969969084419
10778,0.49781902181965365
10779,0.5057854809885233
10780,0.5086226322764373
10781,0.5035882859886083
10782,0.4954060131927361
10783,0.5057414602934953
10784,0.4996564243897794
10785,0.49333876593646486
10786,0.4967285836515942
10787,0.5026590122059678
10788,0.5058840658651439
10789,0.4991729429944633
10790,0.49306052257030486
10791,0.49030939553311687
10792,0.49054786282239204
10793,0.5031885889578479
10794,0.5012552833359399
10795,0.5008088748715788
10796,0.4994114972227991
10797,0.49863060540593784
10798,0.5046972162693185
10799,0.4955756190382538
10800,0.5051345432442704
10801,0.5021506333911429
10802,0.49158551663731725
10803,0.501016729861016
10804,0.5068445014552877
10805,0.4943119540554035
10806,0.500087420941517
10807,0.49781264926747454
10808,0.4953747346541683
10809,0.49728943963026784
10810,0.5025816203193242
10811,0.501016729861016
10812,0.5008491970735829
10813,0.4904641263380614
10814,0.5011964255271746
10815,0.5035697510885985
10816,0.4966199132504083
10817,0.5081917575493924
10818,0.5006106428756207
10819,0.4973668314324583
10820,0.500589438614635
10821,0.5042079825112223
10822,0.5017323884627299
10823,0.49577441872957034
10824,0.4977601648073988
10825,0.4901482963835606
10826,0.49741931549446883
10827,0.504703588379917
10828,0.49877322929244056
10829,0.5069218808003049
10830,0.49465276978028855
10831,0.5011715171433188
10832,0.5020483326593365
10833,0.4996564243897794
10834,0.4961216258321585
10835,0.4889496746314234
10836,0.4977140529368928
10837,0.49990135172164685
10838,0.5064448566597445
10839,0.5000221901059863
10840,0.5016486227343333
10841,0.5022343984663882
10842,0.4980511998926955
10843,0.5028541166108033
10844,0.49936538447676354
10845,0.4891881153190632
10846,0.49342251794116676
10847,0.5070830098878534
10848,0.5018346896965625
10849,0.500589438614635
10850,0.5034584129374275
10851,0.49781902181965365
10852,0.4991729429944633
10853,0.49805757246998705
10854,0.5010877508849351
10855,0.4867138715804156
10856,0.49906797234199235
10857,0.5010352656327076
10858,0.49542084356244814
10859,0.502931508032369
10860,0.4902172048764556
10861,0.4914684161215395
10862,0.49366473648529124
10863,0.497320719918838
10864,0.49943003304766315
10865,0.5022158629837472
10866,0.5007505990223576
10867,0.5012865643311334
10868,0.49430558220726595
10869,0.5022216533718968
10870,0.5013178453162556
10871,0.5022158629837472
10872,0.5046134568449848
10873,0.5032198688704823
10874,0.5013114726865275
10875,0.49864335065879123
10876,0.4932613858208085
10877,0.5009329634934853
10878,0.5014938362393788
10879,0.5015961377981352
10880,0.4991729429944633
10881,0.5046076668351726
10882,0.502556712453449
10883,0.5042577959878765
10884,0.501150312966105
10885,0.5006042702112425
10886,0.5062561494444817
10887,0.5036593035964921
10888,0.4976763998658818
10889,0.4911859198941107
10890,0.49520721614358887
10891,0.5042328892600536
10892,0.5025318045748839
10893,0.501654995338567
10894,0.49134066065766413
10895,0.49638137022894935
10896,0.5022280259195044
10897,0.4955819912137724
10898,0.5044586815611177
10899,0.5017822048943837
10900,0.49856595724932234
10901,0.5076622958025471
10902,0.5070830098878534
10903,0.49961031159955194
10904,0.5009955256553518
10905,0.4996564243897794
10906,0.4894329307523949
10907,0.5011900528896843
10908,0.49901178282840425
10909,0.4973355511130563
10910,0.49589791699116353
10911,0.5031885889578479
10912,0.5028477441442024
10913,0.5018219445194121
10914,0.49449799997624294
10915,0.5038268275782911
10916,0.4989720428486977
10917,0.5012552833359399
10918,0.501267446434489
10919,0.4994491510449973
10920,0.5060950133326245
10921,0.4989969512694721
10922,0.49703814766300775
10923,0.5025816203193242
10924,0.5015776021350996
10925,0.49957265775360976
10926,0.49095381192474824
10927,0.5052580367316175
10928,0.503672048259014
10929,0.4994114972227991
10930,0.4910248101976049
10931,0.498457283003056
10932,0.5015961377981352
10933,0.4989656702020166
10934,0.4962138460442108
10935,0.5033375801333655
10936,0.4990181554774553
10937,0.49921059676715346
10938,0.4976514918860783
10939,0.4999787457327445
10940,0.4916628889315359
10941,0.49561326998604777
10942,0.500087420941517
10943,0.5043039054227023
10944,0.5025318045748839
10945,0.49998453623491035
10946,0.49701324002089875
10947,0.5001335337542869
10948,0.49741294299087035
10949,0.5046914262775581
10950,0.5005396216311284
10951,0.49534345615180453
10952,0.50277035257478
10953,0.5123482939869648
10954,0.5060176306753653
10955,0.493106626561742
10956,0.49516747968412467
10957,0.4911859198941107
10958,0.4937384145723843
10959,0.49678106692945206
10960,0.49959756625998103
10961,0.5048525722948859
10962,0.5018283171082843
10963,0.506367475352214
10964,0.5004558550281856
10965,0.5063611037109095
10966,0.4919851241326914
10967,0.4910311808194681
10968,0.5057292987179481
10969,0.49070896690272015
10970,0.5018097815038801
10971,0.4942992103609782
10972,0.5012489107021186
10973,0.5019497359318136
10974,0.5018219445194121
10975,0.4973981117724723
10976,0.49781264926747454
10977,0.49524486658203715
10978,0.5079320660843766
10979,0.5036195655607532
10980,0.5019709398973915
10981,0.5050635292920771
10982,0.5012489107021186
10983,0.49783118476547517
10984,0.5008555697288467
10985,0.5019645673223087
10986,0.4917466325612135
10987,0.4936610328483251
10988,0.4911085501438236
10989,0.5057478321260622
10990,0.49002483810787173
10991,0.4966511930313588
10992,0.491347031421456
10993,0.5026155690414008
10994,0.5027491489292426
10995,0.5027825153756939
10996,0.5058066824306515
10997,0.5052183009519946
10998,0.495690658145594
10999,0.49904943655794587
11000,0.49585180731490563
11001,0.49278436933846564
11002,0.501654995338567
11003,0.49934047599495857
11004,0.49904943655794587
11005,0.5065286092468584
11006,0.48775117993538086
11007,0.5007903390692436
11008,0.5002109277573142
11009,0.5018161540938803
11010,0.5025879928227994
11011,0.5023642752201953
11012,0.49877960192806126
11013,0.497902786972432
11014,0.5034923609362927
11015,0.4875127711940076
11016,0.49685845781063787
11017,0.5012552833359399
11018,0.5017822048943837
11019,0.5050571572710348
11020,0.5016210460638468
11021,0.4925458659695634
11022,0.5026653846990917
11023,0.4952782310527217
11024,0.5038146651125709
11025,0.49561326998604777
11026,0.49837351715844064
11027,0.49815350095463434
11028,0.5018346896965625
11029,0.49769551747774093
11030,0.4985410489342706
11031,0.4896713812986552
11032,0.5028477441442024
11033,0.501989475456399
11034,0.4973355511130563
11035,0.5021384704389443
11036,0.4901482963835606
11037,0.5014100702598026
11038,0.5069716882310698
11039,0.5049421208912096
11040,0.5058962273531529
11041,0.496533482174422
11042,0.5072165663053427
11043,0.4994952638086368
11044,0.4971033762604862
11045,0.4994114972227991
11046,0.5021506333911429
11047,0.4938847212364323
11048,0.5026091965415789
11049,0.49781902181965365
11050,0.496490039915672
11051,0.49465914172608894
11052,0.49775379226186195
11053,0.5018935470410034
11054,0.5030926628808637
11055,0.5026717571913499
11056,0.4897487425320785
11057,0.48702751761040863
11058,0.5006482966870196
11059,0.5027952603267339
11060,0.4967996020153706
11061,0.5041305938803613
11062,0.4990430639073489
11063,0.4988882765462477
11064,0.49821873093246527
11065,0.5002358362758641
11066,0.4994952638086368
11067,0.501388866134394
11068,0.5000561397448609
11069,0.4904435117352877
11070,0.5007967117269769
11071,0.5001335337542869
11072,0.5039418685178005
11073,0.5006944094189059
11074,0.4994114972227991
11075,0.4986184423220282
11076,0.5024978557946416
11077,0.5006482966870196
11078,0.4976514918860783
11079,0.48735171231728314
11080,0.498457283003056
11081,0.48942656092669296
11082,0.49278436933846564
11083,0.49765786441965015
11084,0.4962202183532018
11085,0.48952881815488236
11086,0.5001335337542869
11087,0.5009117592741196
11088,0.49372995695683314
11089,0.49598167815346
11090,0.49454410725424874
11091,0.501150312966105
11092,0.5062497777673721
11093,0.5020981488498287
11094,0.5011900528896843
11095,0.5028541166108033
11096,0.5016486227343333
11097,0.5054844021370886
11098,0.4960129573460785
11099,0.5010288929860757
11100,0.5015712295245014
11101,0.5004494823596245
11102,0.4889496746314234
11103,0.501125404571582
11104,0.49705089256526036
11105,0.4958269005161475
11106,0.498457283003056
11107,0.5006732051670418
11108,0.5045737200579719
11109,0.5037309031959242
11110,0.5073278864025842
11111,0.49158551663731725
11112,0.4894329307523949
11113,0.49631672501116864
11114,0.5000433943974191
11115,0.497592635054797
11116,0.49959119359039067
11117,0.501543652826762
11118,0.49837351715844064
11119,0.5006106428756207
11120,0.5005332489646794
11121,0.5013263042010727
11122,0.5061289578987664
11123,0.4998949790481269
11124,0.4987981376690452
11125,0.5023706477511074
11126,0.5026653846990917
11127,0.5032659797457111
11128,0.49821235833985056
11129,0.5035358031635957
11130,0.49808885320276103
11131,0.49516747968412467
11132,0.4907927049247065
11133,0.49683725436185827
11134,0.4973355511130563
11135,0.5028201680648142
11136,0.5040192576248148
11137,0.5030926628808637
11138,0.4843239627262427
11139,0.49943640571325887
11140,0.49943003304766315
11141,0.49579932548454236
11142,0.4993526391501419
11143,0.502788887851667
11144,0.5010729193364347
11145,0.5050911034137396
11146,0.4898324742934633
11147,0.5014164428826744
11148,0.5004558550281856
11149,0.5044189445518789
11150,0.490786334413373
11151,0.5018346896965625
11152,0.4903867607053475
11153,0.5041305938803613
11154,0.4924684893376914
11155,0.5026213593847675
11156,0.5018097815038801
11157,0.5088923853989361
11158,0.49943003304766315
11159,0.5018346896965625
11160,0.4955756190382538
11161,0.49670367620250694
11162,0.4989720428486977
11163,0.49965005171906013
11164,0.4967746945203136
11165,0.5022158629837472
11166,0.5026155690414008
11167,0.48623711127170016
11168,0.5014036976364725
11169,0.4984885639085705
11170,0.5030926628808637
11171,0.49465276978028855
11172,0.4929582400323584
11173,0.5030587145264164
